LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
UNDEFINED,CDBG-2005-2006,FEDERAL GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,CDBG-2005-2006,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
UNDEFINED,CDBG-2005-2006,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,-467209,0,0,0,3
UNDEFINED,CDBG-2005-2006,AMRINATIONAL HOUSING LOANS DIS,,,,,,0,0,0,0,0,0,3
UNDEFINED,CDBG-2005-2006,LOAN PAYMENTS RECEIVED AND NOT,,,,,,0,0,0,0,0,0,3
UNDEFINED,CDBG-2005-2006,CONTRA HOUSING LOANS REVENUES,,,,,,0,0,0,0,0,-79746,3
UNDEFINED,CDBG-2005-2006,PRIOR PERIOD ADJ,,,,,,0,0,0,0,0,3876095,3
UNDEFINED,CDBG-2005-2006 Total,,,,,,,0,0,-467209,0,0,3796349,2
UNDEFINED,HOME-NOTES RECEIVABLE,CONTRA HOUSING LOANS REVENUES,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-NOTES RECEIVABLE,PRIOR PERIOD ADJ,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-NOTES RECEIVABLE Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,HOME-1993-1994,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,67218,0,0,0,3
UNDEFINED,HOME-1993-1994 Total,,,,,,,0,0,67218,0,0,0,2
UNDEFINED,HOME-1994-1995,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,19128,0,0,0,3
UNDEFINED,HOME-1994-1995 Total,,,,,,,0,0,19128,0,0,0,2
UNDEFINED,HOME-1995-1996,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,387693,0,0,0,3
UNDEFINED,HOME-1995-1996 Total,,,,,,,0,0,387693,0,0,0,2
UNDEFINED,HOME-1996-1997,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,280548,0,0,0,3
UNDEFINED,HOME-1996-1997 Total,,,,,,,0,0,280548,0,0,0,2
UNDEFINED,HOME-1998-1999,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-1998-1999,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,756753,0,0,0,3
UNDEFINED,HOME-1998-1999,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-1998-1999,REPAYMENT OF LOANS/NOTES,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-1998-1999 Total,,,,,,,0,0,756753,0,0,0,2
UNDEFINED,HOME-1999-2000,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,-2108934,0,0,0,3
UNDEFINED,HOME-1999-2000,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-1999-2000,CONTRA HOUSING LOANS REVENUES,,,,,,0,0,0,0,0,-290421,3
UNDEFINED,HOME-1999-2000,PRIOR PERIOD ADJ,,,,,,0,0,0,0,0,10290824,3
UNDEFINED,HOME-1999-2000 Total,,,,,,,0,0,-2108934,0,0,10000403,2
UNDEFINED,HOME-2000-2001,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,-338488,0,0,0,3
UNDEFINED,HOME-2000-2001,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2000-2001 Total,,,,,,,0,0,-338488,0,0,0,2
UNDEFINED,HOME-2001-2002,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,138764,0,0,0,3
UNDEFINED,HOME-2001-2002 Total,,,,,,,0,0,138764,0,0,0,2
UNDEFINED,HOME-2003-2004,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,342240,0,0,0,3
UNDEFINED,HOME-2003-2004,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2003-2004,REPAYMENT OF LOANS/NOTES,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2003-2004 Total,,,,,,,0,0,342240,0,0,0,2
UNDEFINED,HOME-2004-2005,DCD HOUSING GRANT CLEANUP FY13,,,,,,0,0,901427,0,0,0,3
UNDEFINED,HOME-2004-2005,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2004-2005,REPAYMENT OF LOANS/NOTES,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2004-2005,TRANSFERS FROM HOME NOTES FUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,HOME-2004-2005 Total,,,,,,,0,0,901427,0,0,0,2
UNDEFINED,JUSTICE ASSISTANCE GRANTS,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,JUSTICE ASSISTANCE GRANTS,DISTRIBUTED INTEREST,,,,,,-195,14,6,-26,0,0,3
UNDEFINED,JUSTICE ASSISTANCE GRANTS,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,JUSTICE ASSISTANCE GRANTS Total,,,,,,,-195,14,6,-26,0,0,2
UNDEFINED,CONTROLLED SBSTANCE TAX DISTRI,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,CONTROLLED SBSTANCE TAX DISTRI,DISTRIBUTED INTEREST,,,,,,-597,142,-41,-96,0,0,3
UNDEFINED,CONTROLLED SBSTANCE TAX DISTRI,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,CONTROLLED SBSTANCE TAX DISTRI,SALE OF SURPLUS EQUIPMENT,,,,,,0,0,0,0,0,0,3
UNDEFINED,CONTROLLED SBSTANCE TAX DISTRI Total,,,,,,,-597,142,-41,-96,0,0,2
UNDEFINED,FEDERAL ASSET FORFEITURE FUNDS,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,FEDERAL ASSET FORFEITURE FUNDS,DISTRIBUTED INTEREST,,,,,,-2903,563,-20,-442,0,0,3
UNDEFINED,FEDERAL ASSET FORFEITURE FUNDS,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,FEDERAL ASSET FORFEITURE FUNDS Total,,,,,,,-2903,563,-20,-442,0,0,2
UNDEFINED,MISCELLANEOUS PUBLIC SAFETY GR,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,MISCELLANEOUS PUBLIC SAFETY GR Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,SAFIS EQUIPMENT GRANT,STATE GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,SAFIS EQUIPMENT GRANT Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,2014 HALLOWEEN GRANT,MUNI AGREEMENT-SALARY REIMB,,,,,,0,0,0,0,0,0,3
UNDEFINED,2014 HALLOWEEN GRANT,TOWN OF CHAPEL HILL,,,,,,0,0,0,0,0,0,3
UNDEFINED,2014 HALLOWEEN GRANT Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN,DISTRIBUTED INTEREST,,,,,,9126,5786,932,2630,938,580,3
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN,TRANSFER FROM THE GENERAL FUND,,,,,,0,322143,0,0,0,0,3
UNDEFINED,EMERGENCY TELEPHONE SYSTEM FUN Total,,,,,,,9126,327930,932,2630,938,580,2
UNDEFINED,FEMA GRANTS FUND,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,FEMA GRANTS FUND Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE,TOWN OF CHAPEL HILL,,,,,,0,0,0,0,0,0,3
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE,DISTRIBUTED INTEREST,,,,,,-59,6,0,-2,0,0,3
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE,DONATIONS-C.M.HERNDON PARK,,,,,,0,0,0,0,0,0,3
UNDEFINED,PRIVATE GRANTS FOR PUBLIC SAFE Total,,,,,,,-59,6,0,-2,0,0,2
UNDEFINED,PUBL SAFETY-RECOVERY ACT 2009,DISTRIBUTED INTEREST,,,,,,-48,0,0,0,0,0,3
UNDEFINED,PUBL SAFETY-RECOVERY ACT 2009 Total,,,,,,,-48,0,0,0,0,0,2
UNDEFINED,DOWNTOWN REVITALIZATION FUND,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN REVITALIZATION FUND,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN REVITALIZATION FUND,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN REVITALIZATION FUND Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,DOWNTOWN BUSINESS ASSISTANCE F,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN BUSINESS ASSISTANCE F,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN BUSINESS ASSISTANCE F,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN BUSINESS ASSISTANCE F,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,DOWNTOWN BUSINESS ASSISTANCE F Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,CULTURAL MASTER PLAN GRANT FUN,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,CULTURAL MASTER PLAN GRANT FUN,DISTRIBUTED INTEREST,,,,,,1797,972,-18043,455,362,510,3
UNDEFINED,CULTURAL MASTER PLAN GRANT FUN,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,CULTURAL MASTER PLAN GRANT FUN Total,,,,,,,1797,972,-18043,455,362,510,2
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,DUR CO CIVIL PENALTY,,,,,,0,0,-143,-608,-1070,-819,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,DUR CO AUDIT FEES,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,CURRENT YEAR'S LEVY,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,DELINQUENT LEVIES,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,BID - CURRENT YEAR'S LEVY,,,,,,0,0,336554,379149,413061,452565,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,BID - DELINQUENT LEVIES,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,BID-CURRENT LEVY-VEHICLE TAX,,,,,,0,0,0,7216,10878,11282,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,250000,250000,250000,250000,3
UNDEFINED,BUSINESS IMPROVEMENT DISTRICT Total,,,,,,,0,0,586411,635756,672869,713028,2
UNDEFINED,PARKS & RECREATION TITLE V GRA,STATE GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,PARKS & RECREATION TITLE V GRA,CONVERSION CLEANUP FY 2012,,,,,,0,0,-34269,0,0,0,3
UNDEFINED,PARKS & RECREATION TITLE V GRA Total,,,,,,,0,0,-34269,0,0,0,2
UNDEFINED,TRANSPORTATION GRANTS FUND,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,TRANSPORTATION GRANTS FUND Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,LEAD BASED PAINT REDUCTION FUN,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,LEAD BASED PAINT REDUCTION FUN Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,EDI GRANTS FUND,DISTRIBUTED INTEREST,,,,,,0,0,-44784,0,0,0,3
UNDEFINED,EDI GRANTS FUND Total,,,,,,,0,0,-44784,0,0,0,2
UNDEFINED,CD-ESCROW ACCOUNT,MISCELLANEOUS NON-OPERATING RE,,,,,,40639,0,0,0,0,0,3
UNDEFINED,CD-ESCROW ACCOUNT Total,,,,,,,40639,0,0,0,0,0,2
UNDEFINED,HUMAN RELATIONS GRANT FUNDS,FEDERAL GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,HUMAN RELATIONS GRANT FUNDS,GRANTS CLOSE OUT 2012,,,,,,0,-2344,0,0,0,0,3
UNDEFINED,HUMAN RELATIONS GRANT FUNDS,DISTRIBUTED INTEREST,,,,,,1135,884,-2880,0,0,0,3
UNDEFINED,HUMAN RELATIONS GRANT FUNDS,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,HUMAN RELATIONS GRANT FUNDS Total,,,,,,,1135,-1460,-2880,0,0,0,2
UNDEFINED,MISCELLANEOUS GRANTS FUND,SPECIAL GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,MISCELLANEOUS GRANTS FUND,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,MISCELLANEOUS GRANTS FUND,DISTRIBUTED INTEREST,,,,,,0,73,245,-299,0,0,3
UNDEFINED,MISCELLANEOUS GRANTS FUND Total,,,,,,,0,73,245,-299,0,0,2
UNDEFINED,OFFICE ON YOUTH,STATE GRANTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,OFFICE ON YOUTH Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,INSPECTION,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,25,3
UNDEFINED,INSPECTION,GB - PENALTY & INTEREST,,,,,,0,0,0,0,0,738,3
UNDEFINED,INSPECTION,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,11046,3
UNDEFINED,INSPECTION,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
UNDEFINED,INSPECTION,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,INSPECTION Total,,,,,,,0,0,0,0,0,11809,2
UNDEFINED,DEDICATED HOUSING FUND,CURRENT YEAR'S LEVY,,,,,,0,0,2352078,2320786,2297085,2346201,3
UNDEFINED,DEDICATED HOUSING FUND,CURRENT LEVY - VEHICLE TAX,,,,,,0,0,0,111304,165736,179329,3
UNDEFINED,DEDICATED HOUSING FUND,CL-VEH TAX-WAKE COUNTY,,,,,,0,0,0,0,0,61,3
UNDEFINED,DEDICATED HOUSING FUND,WAKE COUNTY - CURR LEVY,,,,,,0,0,0,0,0,4529,3
UNDEFINED,DEDICATED HOUSING FUND,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,DEDICATED HOUSING FUND,INTEREST INCOME - DCD LOANS,,,,,,0,0,0,0,1120,4364,3
UNDEFINED,DEDICATED HOUSING FUND,LATE CHARGES-DCD LOANS,,,,,,0,0,0,0,6,30,3
UNDEFINED,DEDICATED HOUSING FUND,AFFORDABLE HOUSING DONATIONS,,,,,,0,0,0,0,0,60000,3
UNDEFINED,DEDICATED HOUSING FUND,REPAYMENT OF LOANS/NOTES,,,,,,0,0,0,0,1334,5616,3
UNDEFINED,DEDICATED HOUSING FUND,CONTRA HOUSING LOANS REVENUES,,,,,,0,0,0,0,0,-26284,3
UNDEFINED,DEDICATED HOUSING FUND,PRIOR PERIOD ADJ,,,,,,0,0,0,0,0,1285865,3
UNDEFINED,DEDICATED HOUSING FUND,APPROPRIATIONS FROM FUND BALAN,,,,,,0,0,0,0,0,0,3
UNDEFINED,DEDICATED HOUSING FUND,TRANSFERS FROM RESERVES,,,,,,0,0,0,0,0,0,3
UNDEFINED,DEDICATED HOUSING FUND,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,DEDICATED HOUSING FUND Total,,,,,,,0,0,2352078,2432091,2465281,3859710,2
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,2943,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,CONVERSION CLEANUP FY 2012,,,,,,0,0,0,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,DISTRIBUTED INTEREST,,,,,,0,0,66149,763,533,867,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER FROM WIA CITY FUNDS,,,,,,0,0,71412,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER IN - LOCAL LAW ENFORC,,,,,,0,0,-6001,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER IN - CONTROLLED SUBS,,,,,,0,0,-2197,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER FROM ASSET FORFEITURE,,,,,,0,0,-86,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER FROM CULT MP,,,,,,0,0,27065,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER IN - PARKS & RECREATI,,,,,,0,0,8015,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER FROM DURHAM INT FESTI,,,,,,0,0,10,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER FROM FUND 1710,,,,,,0,0,29524,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER IN - LEAD BASED PAINT,,,,,,0,0,-43814,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS,TRANSFER IN - MISC GRANTS,,,,,,0,0,-3165,0,0,0,3
UNDEFINED,OTHER SPECIAL REVENUE FUNDS Total,,,,,,,0,0,149853,763,533,867,2
UNDEFINED,COMMUNITY PLANNING PROJECT GRA,GRANTS CLOSE OUT 2012,,,,,,0,-2894,0,0,0,0,3
UNDEFINED,COMMUNITY PLANNING PROJECT GRA,DISTRIBUTED INTEREST,,,,,,0,4,-4,0,0,0,3
UNDEFINED,COMMUNITY PLANNING PROJECT GRA Total,,,,,,,0,-2891,-4,0,0,0,2
UNDEFINED,COMMUN FAMILY LIFE & RECRE CTR,DISTRIBUTED INTEREST,,,,,,12,7,-22,0,0,0,3
UNDEFINED,COMMUN FAMILY LIFE & RECRE CTR Total,,,,,,,12,7,-22,0,0,0,2
UNDEFINED,TRANSIT INVESTMENT FUND,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,TRANSIT INVESTMENT FUND,DISTRIBUTED INTEREST,,,,,,-467,0,0,0,0,0,3
UNDEFINED,TRANSIT INVESTMENT FUND,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,TRANSIT INVESTMENT FUND,TRANSFER FROM BALLPARK FUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,TRANSIT INVESTMENT FUND Total,,,,,,,-467,0,0,0,0,0,2
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,CHARGES FOR SERVICES,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,CIP CONVERSION CLEANUP MAINFRA,,,,,,0,0,0,-1943312,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,MISC CIP REVENUE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,INVESTMENT INCOME,,,,,,21416,0,0,0,-56017,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,INTEREST - GO BONDS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,INTEREST - COD,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,DISTRIBUTED INTEREST,,,,,,-1955,0,16721,3201,-27338,8603,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,SALE OF LAND,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,REPAYMENT OF LOANS/NOTES,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,TRANSFERS FROM OTHER FUNDS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,TRANSFERS FROM 911 SURCHAGE FU,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,TRANSFER FROM-CAPITAL PROJECTS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL PROJECTS FUND Total,,,,,,,19461,0,16721,-1940111,-83355,8603,2
UNDEFINED,GENERAL CIP FUND BALANCE,MISC CIP REVENUE,,,,,,0,0,-12330,2133744,-1384568,-583556,3
UNDEFINED,GENERAL CIP FUND BALANCE,MISCELLANEOUS OPERATING REVENU,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,INVESTMENT INCOME,,,,,,-16428,7380,-51116,-237535,-744014,733915,3
UNDEFINED,GENERAL CIP FUND BALANCE,DISTRIBUTED INTEREST,,,,,,0,0,19826,-19826,183886,296097,3
UNDEFINED,GENERAL CIP FUND BALANCE,TWO THIRDS BONDS PROCEEDS 2008,,,,,,0,0,909,-909,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,SALE OF LAND,,,,,,0,0,0,0,11848,174396,3
UNDEFINED,GENERAL CIP FUND BALANCE,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,29750,-254275,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,2009 LOBS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,2013 AB LOBS,,,,,,0,0,0,5798,-5798,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,2005 GENERAL OBLIGATION BONDS,,,,,,0,0,383107,-125355,-243540,-14184,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM-WATER AND SEWER,,,,,,0,0,0,0,-1010457,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM THE GENERAL FUND,,,,,,0,0,634603,-134895,249137,-702715,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER IN - OTHER SRF,,,,,,0,0,75568,-75568,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM GEN CAP PROJECT,,,,,,31687,0,0,-31687,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CM HERNDON,,,,,,6880,0,0,-6880,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM 3103,,,,,,1200,0,0,-1200,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM DOWNTOWN REV,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM DOWNTOWN,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CIP PROP MGMT,,,,,,0,0,0,0,735121,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CIP DOWNTOWN,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM 3114,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM SIDEWALKS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CIP TRANSP,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM STREETS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CIP,,,,,,0,0,0,9366,-9366,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM WATER & SEWER O,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CIP FUND BALANCE,TRANSFER FROM CIVIC CENTER OPE,,,,,,0,0,0,0,81811,-56828,3
UNDEFINED,GENERAL CIP FUND BALANCE Total,,,,,,,23339,7380,1050567,1544802,-2390213,-152875,2
UNDEFINED,GENERAL CAPITAL FLEET,TRANSFER FROM INSPECTION,,,,,,0,0,0,0,0,0,3
UNDEFINED,GENERAL CAPITAL FLEET Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,GEN CIP- RECOVERY ACT 2009,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,GEN CIP- RECOVERY ACT 2009 Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,C.M. HERNDON PARK FUND,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,C.M. HERNDON PARK FUND,DISTRIBUTED INTEREST,,,,,,87,29,7,26,-5822,0,3
UNDEFINED,C.M. HERNDON PARK FUND,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,C.M. HERNDON PARK FUND Total,,,,,,,87,29,7,26,-5822,0,2
UNDEFINED,CULTURE AND RECREATION,DISTRIBUTED INTEREST,,,,,,0,0,0,0,0,0,3
UNDEFINED,CULTURE AND RECREATION Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,AMERICAN TOBACCO TRAIL-MOREHEA,INVESTMENT INCOME,,,,,,0,0,0,0,0,0,3
UNDEFINED,AMERICAN TOBACCO TRAIL-MOREHEA,DISTRIBUTED INTEREST,,,,,,5836,1382,-10264,0,-1790,0,3
UNDEFINED,AMERICAN TOBACCO TRAIL-MOREHEA,INVESTMENT EARNINGS DISTRIBUTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,AMERICAN TOBACCO TRAIL-MOREHEA Total,,,,,,,5836,1382,-10264,0,-1790,0,2
UNDEFINED,ENO GREENWAY (PARKS & REC ZONE,CIP CONVERSION CLEANUP MAINFRA,,,,,,0,0,0,-8253,0,0,3
