LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE INFRASTRU,,,,,,127529,143648,137058,121145,114797,111144,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE BUILDINGS,,,,,,151578,150429,150429,150429,150429,150429,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,66023,1791800,1485107,1043515,430310,262657,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,223584,156256,224335,409365,806300,1093467,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES,PRIOR PERIOD ADJ,,,,,,,,0,,690240,0,3
UNDEFINED,NONBUDGETARY EXPENSES  Total,,,,,,,-919888,-466671,-302725,-1789148,-6268812,-902212,2
UNDEFINED,STORM WATER MANAGEMENT,TRANSFER TO THE GENERAL FUND,,,,,,0,67500,12300,0,0,0,3
UNDEFINED,STORM WATER MANAGEMENT,TRANSFER TO WATER & SEWER CONS,,,,,,,,0,,0,0,3
UNDEFINED,STORM WATER MANAGEMENT,TRANSFER TO STORMWATER FLEET,,,,,,0,467746,1533682,393000,700000,298776,3
UNDEFINED,STORM WATER MANAGEMENT  Total,,,,,,,0,535246,1545982,393000,711668,300440,2
UNDEFINED,NONBUDGETARY EXPENSES,RETIREMENT,,,,,,,,0,,-295501,-129426,3
UNDEFINED,NONBUDGETARY EXPENSES,PENSION EXPENSE,,,,,,,,0,,21237,0,3
UNDEFINED,NONBUDGETARY EXPENSES,OPEB YEAR END ACCRUAL,,,,,,311303,33396,43955,60902,79601,255675,3
UNDEFINED,NONBUDGETARY EXPENSES,FURNITURE & EQUIPMENT,,,,,,-739746,-775161,-2296997,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST PAYMENTS,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANSFER TO WS,,,,,,,,0,,5209,0,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE INFRASTRU,,,,,,34828,51864,81074,98330,97510,97510,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,104847,268665,221155,153105,112410,89874,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,99740,83273,142670,314283,369311,457252,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES,PRIOR PERIOD ADJ,,,,,,,,0,,650234,0,3
UNDEFINED,NONBUDGETARY EXPENSES  Total,,,,,,,-189028,-337964,-1808143,-1343599,-25608,-1619580,2
UNDEFINED,STORMWATER SURETY FUND,TRANSFERS TO PUBLIC IMPROVEMEN,,,,,,,,0,,152090,0,3
UNDEFINED,NONBUDGETARY EXPENSES,CAPITAL OUTLAY,,,,,,,,0,,-185904,0,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST GO BONDS,,,,,,0,0,0,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE BUILDINGS,,,,,,267939,267939,267939,648836,660493,664211,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,467,467,467,467,467,467,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,4983,1015,371,266,266,266,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANFERS TO FUND BALANCE,,,,,,0,0,7627385,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES  Total,,,,,,,273390,269422,7896163,649570,480256,669878,2
UNDEFINED,BALLPARK OPERATIONS FUND,INTEREST PAYMENTS,,,,,,0,66693,50756,33988,27898,21474,3
UNDEFINED,BALLPARK OPERATIONS FUND,TRANSFER TO WATER & SEWER CONS,,,,,,0,308858,324797,110726,116816,123240,3
UNDEFINED,BALLPARK OPERATIONS FUND  Total,,,,,,,0,375551,375553,144714,144714,144714,2
UNDEFINED,NONBUDGETARY EXPENSES,FURNITURE & EQUIPMENT,,,,,,-14999,0,-240793,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,GENERAL OBLIGATION BONDS,,,,,,,,0,,-216572,-216572,3
UNDEFINED,NONBUDGETARY EXPENSES,CERTIFICATES OF PARTICIPATION,,,,,,-835000,-775000,-905000,-216572,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,LIMITED OBLIGATION BONDS,,,,,,,,0,,-460000,-460000,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST PAYMENTS,,,,,,,,0,,-131865,-72770,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST-CERTIFICATES OF PARTI,,,,,,3488,0,0,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST-LIMITED OBLIGATION BO,,,,,,18958,-7646,-11313,0,88432,-2330,3
UNDEFINED,NONBUDGETARY EXPENSES,PRE FY13 COI W/O GASB 63/65,,,,,,0,0,67140,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANSFER TO TRANSIT TRUSTFUND,,,,,,0,0,0,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANSFER TO WATER AND SEWER CC,,,,,,0,0,0,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANSFER TO WATER & SEWER CONS,,,,,,-293700,-308858,-324797,-110726,-116816,-123240,3
UNDEFINED,NONBUDGETARY EXPENSES,TRANSFER TO GOVERNMENTAL,,,,,,,,0,,5750,0,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE INFRASTRU,,,,,,18745,100271,100271,116005,455397,455397,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE BUILDINGS,,,,,,309019,309019,309811,436681,674901,674901,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,250,3000,3000,3000,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,6593,3
UNDEFINED,NONBUDGETARY EXPENSES,,,,,,,-793239,-679214,-1001680,-10856278,-296948,260288,2
UNDEFINED,NONBUDGETARY EXPENSES,RETIREMENT,,,,,,,,0,,-7508,-2992,3
UNDEFINED,NONBUDGETARY EXPENSES,PENSION EXPENSE,,,,,,,,0,,540,0,3
UNDEFINED,NONBUDGETARY EXPENSES,OPEB YEAR END ACCRUAL,,,,,,0,17105,7375,10218,13355,6911,3
UNDEFINED,NONBUDGETARY EXPENSES,FURNITURE & EQUIPMENT,,,,,,0,0,-105952,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,GENERAL OBLIGATION BONDS,,,,,,,,0,,-376024,-375339,3
UNDEFINED,NONBUDGETARY EXPENSES,"2015 GO REFUND 2005D,06B,08,AB",,,,,,,,0,,-932591,0,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 GO ESCROW,,,,,,,,0,,-82612,0,3
UNDEFINED,NONBUDGETARY EXPENSES,CERTIFICATES OF PARTICIPATION,,,,,,-950000,0,0,-1416169,-20229,-3717,3
UNDEFINED,NONBUDGETARY EXPENSES,LIMITED OBLIGATION BONDS,,,,,,,,0,,-1000183,-6002491,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST PAYMENTS,,,,,,,,0,,-18909,-17769,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST-CERTIFICATES OF PARTI,,,,,,9306,-709,-5609,-138632,-70,-13,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 GO ADV REFUND INT EXP,,,,,,,,0,,-7044,-7044,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE BUILDINGS,,,,,,225324,224457,224457,1098305,1079074,1047830,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,223,0,7063,64028,78307,83117,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,945,3
UNDEFINED,NONBUDGETARY EXPENSES,PRIOR PERIOD ADJ,,,,,,,,0,,16520,0,3
UNDEFINED,NONBUDGETARY EXPENSES,,,,,,,-715147,240854,127335,-435654,-1491501,-5465739,2
UNDEFINED,NONBUDGETARY EXPENSES,CAPITAL OUTLAY,,,,,,,,0,,-46914,-1252491,3
UNDEFINED,NONBUDGETARY EXPENSES,FURNITURE & EQUIPMENT,,,,,,-164108,0,0,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 LOB REFUNDING - 2007 COPS,,,,,,,,0,,-26480000,0,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 LOBS ESCROW,,,,,,,,0,,-3360552,0,3
UNDEFINED,NONBUDGETARY EXPENSES,CERTIFICATES OF PARTICIPATION,,,,,,-685000,-720000,-755000,-795000,-890000,-885000,3
UNDEFINED,NONBUDGETARY EXPENSES,LIMITED OBLIGATION BONDS,,,,,,,,0,,-490000,-430000,3
UNDEFINED,NONBUDGETARY EXPENSES,INTEREST-LIMITED OBLIGATION BO,,,,,,,,0,,67575,-261,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 LOB REFUNDING INT EXP,,,,,,,,0,,168028,168028,3
UNDEFINED,NONBUDGETARY EXPENSES,COST OF SERVICING,,,,,,24516,24516,6134,6134,6134,6134,3
UNDEFINED,NONBUDGETARY EXPENSES,2015 COPS REFUNDING LOSS,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES,PRE FY13 COI W/O GASB 63/65,,,,,,0,0,404421,0,0,0,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE INFRASTRU,,,,,,717,717,717,717,717,717,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE BUILDINGS,,,,,,1092142,1095769,1096179,1096179,1096179,1106904,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE EQUIPMENT,,,,,,57235,69079,68163,68163,60740,47053,3
UNDEFINED,NONBUDGETARY EXPENSES,DEPRECIATION EXPENSE CAP INTST,,,,,,,,0,,,0,3
UNDEFINED,NONBUDGETARY EXPENSES  Total,,,,,,,325503,470082,820614,511498,-29995462,-1242776,2
UNDEFINED,CLAIMS PAYMENT FUND,TRANSFER TO THE GENERAL FUND,,,,,,0,185464,0,0,0,0,3
UNDEFINED,CLAIMS PAYMENT FUND,TRAN TO GEN FLEET,,,,,,,,,,,,3
UNDEFINED,CLAIMS PAYMENT FUND,TRANSFER TO STORMWATER FLEET,,,,,,,,,,,,3
UNDEFINED,CLAIMS PAYMENT FUND,TRANSFER T0 FLEET VEHICLE LEAS,,,,,,778842,0,0,0,0,0,3
UNDEFINED,CLAIMS PAYMENT FUND  Total,,,,,,,778842,185464,0,0,0,0,2
UNDEFINED,ASSET PROTECTION FUND,INTEREST-CERTIFICATES OF PARTI,,,,,,0,0,0,0,0,0,3
UNDEFINED,ASSET PROTECTION FUND  Total,,,,,,,0,0,0,0,0,0,2
UNDEFINED,CEMETERY PERPETUAL CARE FUND,TRANSFER TO THE GENERAL FUND,,,,,,0,244581,0,0,0,1186451,3
UNDEFINED,CEMETERY PERPETUAL CARE FUND,TRANSFER TO CIP DOWNTOWN FD,,,,,,0,0,100000,0,0,0,3
UNDEFINED,CEMETERY PERPETUAL CARE FUND  Total,,,,,,,0,244581,100000,0,340000,1186451,2
UNDEFINED,POST EMPLOYMENT BENEFITS,TRANFERS TO FUND BALANCE,,,,,,,,0,,0,0,3
UNDEFINED,GENERAL LONG-TERM DEBT,GENERAL OBLIGATION BONDS,,,,,,,,0,,0,0,3
UNDEFINED,GENERAL LONG-TERM DEBT,INTEREST GO BONDS,,,,,,,,0,,,0,3
UNDEFINED,GENERAL LONG-TERM DEBT,TRANSFER TO SOLID WASTE,,,,,,-3037040,0,0,0,0,0,3
UNDEFINED,GENERAL LONG-TERM DEBT,TRANSFER TO 6201,,,,,,0,17199000,0,0,0,0,3
UNDEFINED,GENERAL LONG-TERM DEBT  Total,,,,,,,-3037040,17199000,0,-21982882,0,0,2
UNDEFINED,GASB 34 CONVERSION FUND,PENSION EXPENSE,,,,,,,,0,,477863,0,3
UNDEFINED,GASB 34 CONVERSION FUND,OPEB YEAR END ACCRUAL,,,,,,18511054,3906663,4116006,5703005,7453982,5327704,3
UNDEFINED,GASB 34 CONVERSION FUND,GENERAL OBLIGATION BONDS,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,CERTIFICATES OF PARTICIPATION,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,PRINCIPAL PMT BANK LOAN,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,INTEREST GO BONDS,,,,,,199520,-250096,1016902,-427683,-220053,-160998,3
UNDEFINED,GASB 34 CONVERSION FUND,SECTION 108 LOAN INTEREST PMTS,,,,,,,,0,,,88556,3
UNDEFINED,GASB 34 CONVERSION FUND,INTEREST-CERTIFICATES OF PARTI,,,,,,-150679,-115008,13689,-13325,-13733,-6440,3
UNDEFINED,GASB 34 CONVERSION FUND,INTEREST-LIMITED OBLIGATION BO,,,,,,322956,261572,-81354,85470,-59665,-49466,3
UNDEFINED,GASB 34 CONVERSION FUND,INSTALLMENT CONTRACTS-INTEREST,,,,,,0,0,48301,-43303,-1639,-3358,3
UNDEFINED,GASB 34 CONVERSION FUND,2015 GO ADV REFUND INT EXP,,,,,,,,0,,-365896,-365896,3
UNDEFINED,GASB 34 CONVERSION FUND,INTEREST BANK LOAN PRIVATE PLC,,,,,,0,8084,-1473,-255,-1633,3953,3
UNDEFINED,GASB 34 CONVERSION FUND,PRE FY13 COI W/O GASB 63/65,,,,,,0,0,1436875,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,TRANSFER TO SOLID WASTE,,,,,,-6196628,1120,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,TRANSFER TO-DPAC,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,TRANSFER TO 6201,,,,,,0,-8919574,0,0,0,0,3
UNDEFINED,GASB 34 CONVERSION FUND,PRIOR PERIOD ADJ,,,,,,,,0,,14631029,0,3
UNDEFINED,GASB 34 CONVERSION FUND  Total,,,,,,,12686223,-5107239,6548945,5303908,21900254,4834054,2
UNDEFINED,ADMINISTRATION,JV OPERATING EXP,,,,,,,,0,,0,0,3
UNDEFINED,GASB DEVELOPMENT,ACCRUED VACATION PAY ADJUSTMEN,,,,,,-46763,-21118,46159,7289,0,0,3
UNDEFINED,GASB DEVELOPMENT,RETIREMENT,,,,,,,,0,,-332456,-223155,3
UNDEFINED,GASB DEVELOPMENT,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB DEVELOPMENT,OTHER EMPLOYEE BENEFITS,,,,,,2958,-3389,11056,1376,0,0,3
UNDEFINED,GASB DEVELOPMENT,HOUSING LOANS,,,,,,-1230192,-543333,-2459494,346624,-663607,0,3
UNDEFINED,GASB DEVELOPMENT,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB DEVELOPMENT,OTHER OPERATING COSTS,,,,,,-85183,-435399,-40743,-118648,-137964,117271,3
UNDEFINED,GASB DEVELOPMENT,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB DEVELOPMENT  Total,,,,,,,-1359180,-1003240,-2443022,236641,-1134027,-105884,2
UNDEFINED,GASB GENERAL GOVERNMENT,ACCRUED VACATION PAY ADJUSTMEN,,,,,,-193319,-46814,-6405,9747,0,0,3
UNDEFINED,GASB GENERAL GOVERNMENT,RETIREMENT,,,,,,,,0,,,0,3
UNDEFINED,GASB GENERAL GOVERNMENT,OTHER EMPLOYEE BENEFITS,,,,,,-16677,-8670,2621,1844,0,0,3
UNDEFINED,GASB GENERAL GOVERNMENT,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB GENERAL GOVERNMENT,OTHER OPERATING COSTS,,,,,,-169573,-1337323,2206093,-127062,-181218,233346,3
UNDEFINED,GASB GENERAL GOVERNMENT,,,,,,,-379569,-1392807,2202309,-115470,-181218,233346,2
UNDEFINED,GASB GENERAL GOVERNMENT,RETIREMENT,,,,,,,,0,,-1130351,-425043,3
UNDEFINED,GASB GENERAL GOVERNMENT,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB GENERAL GOVERNMENT,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB GENERAL GOVERNMENT  Total,,,,,,,,,0,,-1130351,-425043,2
UNDEFINED,GASB GENERAL SERVICES,ACCRUED VACATION PAY ADJUSTMEN,,,,,,-184528,-11179,-45996,5347,0,0,3
UNDEFINED,GASB GENERAL SERVICES,RETIREMENT,,,,,,,,0,,-398948,-208205,3
UNDEFINED,GASB GENERAL SERVICES,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB GENERAL SERVICES,OTHER EMPLOYEE BENEFITS,,,,,,-22468,-1535,-6975,1006,0,0,3
UNDEFINED,GASB GENERAL SERVICES,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB GENERAL SERVICES,OTHER OPERATING COSTS,,,,,,-119442,-441849,-69604,-130886,-132950,177574,3
UNDEFINED,GASB GENERAL SERVICES,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB GENERAL SERVICES  Total,,,,,,,-326437,-454563,-122575,-124532,-531898,-30631,2
UNDEFINED,GASB RECREATION,ACCRUED VACATION PAY ADJUSTMEN,,,,,,17879,4350,-11238,3470,0,0,3
UNDEFINED,GASB RECREATION,RETIREMENT,,,,,,,,0,,-332456,-129208,3
UNDEFINED,GASB RECREATION,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB RECREATION,OTHER EMPLOYEE BENEFITS,,,,,,8120,2370,-2310,641,0,0,3
UNDEFINED,GASB RECREATION,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB RECREATION,OTHER OPERATING COSTS,,,,,,-68174,-431997,-17249,-74129,-89242,104786,3
UNDEFINED,GASB RECREATION,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB RECREATION  Total,,,,,,,-42175,-425276,-30798,-70019,-421699,-24422,2
UNDEFINED,GASB PUBLIC SAFETY,ACCRUED VACATION PAY ADJUSTMEN,,,,,,-57935,33362,129038,48689,-124763,-13707,3
UNDEFINED,GASB PUBLIC SAFETY,RETIREMENT,,,,,,,,0,,-3856493,-1438884,3
UNDEFINED,GASB PUBLIC SAFETY,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB PUBLIC SAFETY,OTHER EMPLOYEE BENEFITS,,,,,,43372,12814,105421,9157,0,0,3
UNDEFINED,GASB PUBLIC SAFETY,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB PUBLIC SAFETY,OTHER OPERATING COSTS,,,,,,-754176,-6331477,-452800,-887473,-885004,1175698,3
UNDEFINED,GASB PUBLIC SAFETY,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB PUBLIC SAFETY  Total,,,,,,,-768738,-6285301,-218340,-829627,-4866260,-276893,2
UNDEFINED,GASB STREETS AND HIGHWAYS,ACCRUED VACATION PAY ADJUSTMEN,,,,,,40831,-12127,-89418,4597,0,0,3
UNDEFINED,GASB STREETS AND HIGHWAYS,RETIREMENT,,,,,,,,0,,-598421,-170981,3
UNDEFINED,GASB STREETS AND HIGHWAYS,PENSION EXPENSE,,,,,,,,0,,,0,3
UNDEFINED,GASB STREETS AND HIGHWAYS,OTHER EMPLOYEE BENEFITS,,,,,,15526,-1678,-15873,859,0,0,3
UNDEFINED,GASB STREETS AND HIGHWAYS,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,GASB STREETS AND HIGHWAYS,OTHER OPERATING COSTS,,,,,,-121447,-1670544,-66067,-6221,-259745,126945,3
UNDEFINED,GASB STREETS AND HIGHWAYS,PRIOR PERIOD ADJ,,,,,,,,0,,,0,3
UNDEFINED,GASB STREETS AND HIGHWAYS  Total,,,,,,,-65090,-1684350,-171357,-764,-858166,-44036,2
UNDEFINED,WATER & SEWER CONVERSION,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,WATER & SEWER CONVERSION,OTHER OPERATING COSTS,,,,,,-351184,2750420,63001,-201448,-375672,317034,3
UNDEFINED,WATER & SEWER CONVERSION,TRANSFER T0 FLEET VEHICLE LEAS,,,,,,0,0,0,0,0,0,3
UNDEFINED,WATER & SEWER CONVERSION  Total,,,,,,,-351184,2750420,63001,-201448,-375672,317034,2
UNDEFINED,SOLID WASTE CONVERSION FUND,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,SOLID WASTE CONVERSION FUND,OTHER OPERATING COSTS,,,,,,-98567,4673621,217875,-2091,-213162,91764,3
UNDEFINED,SOLID WASTE CONVERSION FUND  Total,,,,,,,-98567,4673621,217875,-2091,-213162,91764,2
UNDEFINED,STORM WATER CONVERSION,INSURANCE,,,,,,0,0,0,0,0,0,3
UNDEFINED,STORM WATER CONVERSION,OTHER OPERATING COSTS,,,,,,-76544,457159,16137,-54223,-103844,87550,3
UNDEFINED,STORM WATER CONVERSION  Total,,,,,,,-76544,457159,16137,-54223,-103844,87550,2
UNDEFINED Total,,,,,,,,16536834,13909026,23194202,-23190805,-16215991,19121855,1
COUNCIL,CITY COUNCIL,PART-TIME PERSONNEL,,,,,,138396,139156,142097,144273,148569,154786,3
COUNCIL,CITY COUNCIL,FICA EXPENSE,,,,,,8584,8883,9044,8775,9106,9528,3
COUNCIL,CITY COUNCIL,MEDICARE EXPENSE,,,,,,2007,2078,2115,2052,2129,2228,3
COUNCIL,CITY COUNCIL,LIFE INSURANCE,,,,,,118,234,261,265,250,245,3
COUNCIL,CITY COUNCIL,DENTAL INSURANCE PREMIUM,,,,,,1703,2337,2748,2976,3002,2566,3
COUNCIL,CITY COUNCIL,BC/BS HEALTH INS - CITY,,,,,,31877,41758,53773,57736,56119,52444,3
COUNCIL,CITY COUNCIL,CAR ALLOWANCE,,,,,,8988,8988,16800,16800,16800,16600,3
COUNCIL,CITY COUNCIL,CELLPHONE,,,,,,360,360,510,720,720,510,3
COUNCIL,CITY COUNCIL,OFFICE SUPPLIES,,,,,,1191,2475,2753,3108,2409,3003,3
COUNCIL,CITY COUNCIL,POSTAGE,,,,,,649,394,140,176,1037,1112,3
COUNCIL,CITY COUNCIL,PRINTING-INTERNAL SERVICES,,,,,,4816,4460,2026,2719,2816,2355,3
COUNCIL,CITY COUNCIL,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,11006,18974,15247,16853,13891,15728,3
COUNCIL,CITY COUNCIL,LOCAL TELEPHONE SERVICE,,,,,,939,990,1327,1237,1135,1363,3
COUNCIL,CITY COUNCIL,LONG DISTANCE TELEPHONE SERVIC,,,,,,0,0,0,0,0,0,3
COUNCIL,CITY COUNCIL,CELLULAR PHONE,,,,,,1941,1507,2199,2520,2095,2196,3
COUNCIL,CITY COUNCIL,IPT TELEPHONE CHARGES,,,,,,2785,3245,3112,3263,0,0,3
COUNCIL,CITY COUNCIL,EQUIPMENT MAINTENANCE & SERVIC,,,,,,175,175,175,371,0,238,3
COUNCIL,CITY COUNCIL,TRAVEL,,,,,,29181,28656,17502,29740,24246,23430,3
COUNCIL,CITY COUNCIL,PARKING CHARGES,,,,,,2940,2695,2940,3525,3780,3780,3
COUNCIL,CITY COUNCIL,SPECIAL CONTRACTUAL SERVICES,,,,,,240,480,655,439,474,0,3
COUNCIL,CITY COUNCIL,OTHER OPERATING COSTS,,,,,,2775,167793,1995,324711,5897,404523,3
COUNCIL,CITY COUNCIL  Total,,,,,,,250670,435637,277419,622261,294475,696636,2
COUNCIL,AIRPORT AUTHORITY,CONTRIBUTIONS TO OTHER AGENCIE,,,,,,12500,12500,12500,12500,12500,12500,3
COUNCIL,AIRPORT AUTHORITY  Total,,,,,,,12500,12500,12500,12500,12500,12500,2
COUNCIL,CITY DUES,GENERAL CITY MEMBERSHIP & DUES,,,,,,188667,193196,200917,206633,232440,240255,3
COUNCIL,CITY DUES  Total,,,,,,,188667,193196,200917,206633,232440,240255,2
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,OFFICE SUPPLIES,,,,,,340,0,135,0,0,0,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,POSTAGE,,,,,,17,82,7,11,0,0,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,PRINTING-INTERNAL SERVICES,,,,,,495,1261,1076,958,996,132,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,2078,33,611,0,0,0,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,LOCAL TELEPHONE SERVICE,,,,,,554,1059,1095,0,0,0,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT,OTHER OPERATING COSTS,,,,,,0,3006,1828,0,0,0,3
COUNCIL,MAYORS COMMITTEE - PERSONS WIT  Total,,,,,,,3484,5441,4752,969,996,132,2
COUNCIL,SISTER CITIES,PRINTING-INTERNAL SERVICES,,,,,,192,93,1,0,0,3,3
COUNCIL,SISTER CITIES,OTHER OPERATING COSTS,,,,,,2697,880,2498,6997,7498,7041,3
COUNCIL,SISTER CITIES  Total,,,,,,,2890,973,2499,6997,7498,7044,2
COUNCIL,CONTINGENCY,CONTINGENCIES,,,,,,0,0,0,0,0,0,3
COUNCIL,CONTINGENCY  Total,,,,,,,0,0,0,0,0,0,2
COUNCIL,CITY COUNCIL FIXED ASSETS,DEPRECIATION EXPENSE BUILDINGS,,,,,,757,757,757,757,757,694,3
COUNCIL,CITY COUNCIL FIXED ASSETS  Total,,,,,,,757,757,757,757,757,694,2
COUNCIL Total,,,,,,,,458968,648504,498845,850116,548667,957261,1
CITY MANAGER,CITY MANAGER,FULL TIME PERSONNEL,,,,,,1050918,978403,911900,991413,989395,1066162,3
CITY MANAGER,CITY MANAGER,PART-TIME PERSONNEL,,,,,,0,0,27061,32605,34494,6322,3
CITY MANAGER,CITY MANAGER,LONGEVITY,,,,,,0,0,0,0,0,0,3
CITY MANAGER,CITY MANAGER,FICA EXPENSE,,,,,,53043,50410,46682,50054,49368,52752,3
CITY MANAGER,CITY MANAGER,MEDICARE EXPENSE,,,,,,14790,14383,12971,14150,14189,15168,3
CITY MANAGER,CITY MANAGER,LIFE INSURANCE,,,,,,2322,2114,1792,1925,1919,2015,3
CITY MANAGER,CITY MANAGER,DENTAL INSURANCE PREMIUM,,,,,,3900,4357,3854,4262,4543,5154,3
CITY MANAGER,CITY MANAGER,ICMA RET HEALTH SAVINGS PLAN,,,,,,3535,3780,3955,4550,4085,4635,3
CITY MANAGER,CITY MANAGER,BC/BS HEALTH INS - CITY,,,,,,99877,98101,81734,84793,83373,93454,3
CITY MANAGER,CITY MANAGER,RETIREMENT CONTRIBUTIONS-LGERS,,,,,,66448,69873,61462,69819,69655,70552,3
CITY MANAGER,CITY MANAGER,CITY CONTRIBUTION ICMA,,,,,,17800,18891,18519,21353,21651,21336,3
